tex,image_path
\int \frac{x}{\sqrt{1^2-x^2}} dx,images/img_0002397.png
\int e^{-4x} \sinh 9x dx,images/img_0002398.png
\int x e^{+8x^2} {dx},images/img_0002399.png
\int \sin -9x \sinh -4x dx,images/img_0002400.png
\int \frac{1}{\sqrt{x+ a}} dx,images/img_0002401.png
\int \frac{\ln 4x}{x} dx,images/img_0002402.png
\int \sqrt{a x^2 + b x + 6} dx,images/img_0002403.png
\int \sqrt{\pi x-2} dx,images/img_0002404.png
\int x^n e^{7x} dx,images/img_0002405.png
\int \sinh -2x \cosh -4x dx,images/img_0002406.png
\int\frac{dx}{((-6)^2+x^2)^{3/2}},images/img_0002407.png
\int \sin^2 -7x \cos -7x dx,images/img_0002408.png
\int \csc^2 -6x dx,images/img_0002409.png
\int \sqrt{\frac{x}{-7+x}} dx,images/img_0002410.png
\int x(x-8)^5 dx,images/img_0002411.png
\int \frac{x}{\sqrt{x^2+ (-8)^2}} dx,images/img_0002412.png
\int \frac{x}{\sqrt{x-4} } dx,images/img_0002413.png
\int \sqrt{x(-4x+7)} dx,images/img_0002414.png
\int x \sec^2 x dx,images/img_0002415.png
\int \cos 3x \cosh -1x dx,images/img_0002416.png
\int x \ln (4x -9) dx,images/img_0002417.png
\int\frac{dx}{((-4)^2+x^2)^{3/2}},images/img_0002418.png
\int \cos ex \sinh 2x dx,images/img_0002419.png
\int \frac{x}{\sqrt{x-5} } dx,images/img_0002420.png
\int \cos 3x \sin 8x dx,images/img_0002421.png
\int \sqrt{7^2 - x^2} dx,images/img_0002422.png
\int \frac{1}{\sqrt{x^2 + (-6)^2}} dx,images/img_0002423.png
\int \cosh -1x dx,images/img_0002424.png
\int x^6 \cos x dx,images/img_0002425.png
\int x^\pi \sin x dx,images/img_0002426.png
\int \frac{x}{\sqrt{9x^2+\pi x-1}} dx,images/img_0002427.png
\int x(x+4)^9 dx,images/img_0002428.png
\int \frac{1}{(-6)^2+x^2} dx,images/img_0002429.png
\int \cos -2x dx,images/img_0002430.png
\int \cos ex \sin 2x dx,images/img_0002431.png
\int \cos ex \sinh -3x dx,images/img_0002432.png
\int \cos -2x \sinh bx dx,images/img_0002433.png
\int \frac{1}{(x-5)(x+3)} dx,images/img_0002434.png
\int\frac{1}{\sqrt{-7x^2+5x-5}} dx,images/img_0002435.png
\int x^4 \ln x dx,images/img_0002436.png
\int \cosh 5x dx,images/img_0002437.png
\int \cos -8x \sin -7x dx,images/img_0002438.png
\int \sqrt{\frac{x}{-2-x}} dx,images/img_0002439.png
\int \frac{1}{(x-7)(x-1)} dx,images/img_0002440.png
\int \cos 9x \cosh 2x dx,images/img_0002441.png
\int \frac{x^2}{\sqrt{x^2 + \pi ^2}} dx,images/img_0002442.png
\int \cos^3 7x dx,images/img_0002443.png
\int \frac{1}{\sqrt{x+ 5}} dx,images/img_0002444.png
\int (-5x-8)^{3/2} dx,images/img_0002445.png
\int (x+1)^9 dx,images/img_0002446.png
\int x \sqrt{-5x -3} dx,images/img_0002447.png
\int \sqrt{6 x^2 + 1 x -3} dx,images/img_0002448.png
\int x^2 \sin 5x dx,images/img_0002449.png
\int \frac{1}{(x-9)(x+3)} dx,images/img_0002450.png
\int \cos ex dx,images/img_0002451.png
\int \ln ( x^2 - e^2 ) {dx},images/img_0002452.png
\int x \ln \left ( 4^2 - 8^2 x^2 \right ) dx,images/img_0002453.png
\int \frac{x}{(x-2)^2} dx,images/img_0002454.png
\int \sqrt{\frac{x}{2-x}} dx,images/img_0002455.png
\int \sin^n \pi x dx,images/img_0002456.png
\int \sqrt{x-1} dx,images/img_0002457.png
\int \sqrt{x} e^{8x} dx,images/img_0002458.png
\int \frac{1}{-4x^2+2x+2} dx,images/img_0002459.png
\int (4x+4)^{3/2} dx,images/img_0002460.png
\int \sqrt{\frac{x}{9+x}} dx,images/img_0002461.png
\int \sin^n -6x dx,images/img_0002462.png
\int\sqrt{x^2 + 5^2} dx,images/img_0002463.png
\int \frac{1}{-9x^2+\pi x-8} dx,images/img_0002464.png
\int e^{\pi x^2} dx,images/img_0002465.png
\int \frac{1}{(x+\pi )(x+8)} dx,images/img_0002466.png
\int \ln \left ( 2x^2 -4x -2\right) dx,images/img_0002467.png
\int x \sqrt{-9 x^2 -7x -3} dx,images/img_0002468.png
\int \frac{x^2}{\sqrt{x^2 + 8^2}} dx,images/img_0002469.png
\int x \sin -7x dx,images/img_0002470.png
\int \frac{x}{9x^2-8x-2} dx,images/img_0002471.png
\int x \sqrt{-6x + 9} dx,images/img_0002472.png
\int \sin^n 8x dx,images/img_0002473.png
\int (ax+2)^{3/2} dx,images/img_0002474.png
\int\frac{1}{\sqrt{7x^2-6x+8}} dx,images/img_0002475.png
\int \sin ex \cosh 5x dx,images/img_0002476.png
\int \ln ( x^2 + (-7)^2 ) {dx},images/img_0002477.png
\int x \cos 8x dx,images/img_0002478.png
\int \sqrt{x(9x+9)} dx,images/img_0002479.png
\int x(x+2)^2 dx,images/img_0002480.png
\int \sinh 9x dx,images/img_0002481.png
\int x \sin 5x dx,images/img_0002482.png
\int \frac{1}{1+x^2} dx,images/img_0002483.png
\int x \ln (\pi x -2) dx,images/img_0002484.png
\int x^2 e^{-\pi x^2} {dx},images/img_0002485.png
\int x \sqrt{9x + b} dx,images/img_0002486.png
\int \sqrt{3x+1} dx,images/img_0002487.png
\int \sqrt{x-6} dx,images/img_0002488.png
\int e^{7x} \sinh -9x dx,images/img_0002489.png
\int x \sqrt{-8 x^2 + bx + 7} dx,images/img_0002490.png
\int x^2 e^{+1x^2} {dx},images/img_0002491.png
\int \sqrt{3x-9} dx,images/img_0002492.png
\int x(x-2)^2 dx,images/img_0002493.png
\int \sin^2 -6x \cos 4x dx,images/img_0002494.png
\int \cos 7x \sinh -7x dx,images/img_0002495.png
\int x^2 e^{-3x} dx,images/img_0002496.png
\int x \sqrt{x^2 + (-4)^2} dx,images/img_0002497.png
\int \frac{x}{\sqrt{6x^2+1x+6}} dx,images/img_0002498.png
\int \frac{1}{ex-2} dx,images/img_0002499.png
\int \sin^2 7x \cos^2 1x dx,images/img_0002500.png
\int \cos 6x \sinh \pi x dx,images/img_0002501.png
\int \cos -1x \sinh -3x dx,images/img_0002502.png
\int \cos^2 \cdot ex \sin 8x dx,images/img_0002503.png
\int \frac{1}{9x^2+9x+e} dx,images/img_0002504.png
\int x(x+9)^e dx,images/img_0002505.png
\int x^6 \cos -3x dx,images/img_0002506.png
\int e^{6x} \sin 5x dx,images/img_0002507.png
\int \cosh -5x dx,images/img_0002508.png
\int x(x+a)^n dx,images/img_0002509.png
\int \frac{1}{\sqrt{(-1)^2 - x^2}} dx,images/img_0002510.png
\int \ln ( x^2 - 5^2 ) {dx},images/img_0002511.png
\int x \ln (6x + 9) dx,images/img_0002512.png
\int e^{8x} \cos 8x dx,images/img_0002513.png
\int \sqrt{-3x+6} dx,images/img_0002514.png
\int \frac{x^3}{(-4)^2+x^2} dx,images/img_0002515.png
\int \frac{1}{(x-8)(x-6)} dx,images/img_0002516.png
\int x \ln \left ( e^2 - (-5)^2 x^2 \right ) dx,images/img_0002517.png
\int e^{8x} \sin -1x dx,images/img_0002518.png
\int \csc^2 -2x dx,images/img_0002519.png
\int \csc^2 -9x dx,images/img_0002520.png
\int (x+4)^5 dx,images/img_0002521.png
\int \sinh 2x \cosh 1x dx,images/img_0002522.png
\int \sqrt{x^3(9x-7)} dx,images/img_0002523.png
\int \frac{1}{2x+\pi } dx,images/img_0002524.png
\int e^{-6x} \sin ax dx,images/img_0002525.png
\int \sqrt{x(-5x+e)} dx,images/img_0002526.png
\int x^8 \cos -4x dx,images/img_0002527.png
\int \sqrt{x+1} dx,images/img_0002528.png
\int x \sqrt{-1x -8} dx,images/img_0002529.png
\int \frac{x}{\sqrt{4x^2-1x+1}} dx,images/img_0002530.png
\int (x+1)^2 dx,images/img_0002531.png
\int \sqrt{x} e^{6x} dx,images/img_0002532.png
\int x\sqrt{x+8} dx,images/img_0002533.png
\int \sin -7x \cosh -5x dx,images/img_0002534.png
\int \ln ( x^2 + (-1)^2 ) {dx},images/img_0002535.png
\int \cos -9x \sin 2x dx,images/img_0002536.png
\int \sqrt{x^3(-6x-3)} dx,images/img_0002537.png
\int \cos -9x \sinh 6x dx,images/img_0002538.png
\int x\sqrt{x-\pi } dx,images/img_0002539.png
\int \frac{1}{\sqrt{x-8}} dx,images/img_0002540.png
\int \sin^3 3x dx,images/img_0002541.png
\int \frac{1}{8x+1} dx,images/img_0002542.png
\int (ax+7)^{3/2} dx,images/img_0002543.png
\int\frac{1}{\sqrt{-3x^2+ex-9}} dx,images/img_0002544.png
\int e^{bx} \sin -6x dx,images/img_0002545.png
\int \sin^2 4x \cos^2 4x dx,images/img_0002546.png
\int \sqrt{7 x^2 + 8 x + 9} dx,images/img_0002547.png
\int x^2 (\ln x)^2 dx,images/img_0002548.png
\int \cos^3 -3x dx,images/img_0002549.png
\int \cos^2 -6x \sin 4x dx,images/img_0002550.png
\int \frac{1}{(-4)^2+x^2} dx,images/img_0002551.png
\int \frac{1}{ex-4} dx,images/img_0002552.png
\int \frac{\ln -6x}{x} dx,images/img_0002553.png
\int \sinh 6x \cosh 6x dx,images/img_0002554.png
\int \frac{1}{-4x+1} dx,images/img_0002555.png
\int\frac{1}{\sqrt{6x^2+3x-5}} dx,images/img_0002556.png
\int \csc^2 3x dx,images/img_0002557.png
\int x \ln (ex -4) dx,images/img_0002558.png
\int e^{-5x} \sinh 4x dx,images/img_0002559.png
\int x e^x dx,images/img_0002560.png
\int \frac{\ln -1x}{x} dx,images/img_0002561.png
\int \cos 2x \cosh -3x dx,images/img_0002562.png
\int\frac{1}{\sqrt{-4x^2-9x-4}} dx,images/img_0002563.png
\int \frac{1}{8x^2-9x+5} dx,images/img_0002564.png
\int \cos^2 9x dx,images/img_0002565.png
\int x^8 \cos -2x dx,images/img_0002566.png
\int \cos 6x \cosh ex dx,images/img_0002567.png
\int x \sqrt{-3x -6} dx,images/img_0002568.png
\int \frac{x}{\sqrt{6x^2+bx-3}} dx,images/img_0002569.png
\int x e^{1x} dx,images/img_0002570.png
\int\frac{1}{\sqrt{1x^2+8x+8}} dx,images/img_0002571.png
\int e^{-4x} \cos -2x dx,images/img_0002572.png
\int x \ln (1x + 2) dx,images/img_0002573.png
\int \frac{1}{\sqrt{(-4)^2 - x^2}} dx,images/img_0002574.png
\int e^{-1x} \cos 2x dx,images/img_0002575.png
\int e^{ex} \cosh -9x dx,images/img_0002576.png
\int \sqrt{x(4x-2)} dx,images/img_0002577.png
\int \frac{x}{\sqrt{5^2-x^2}} dx,images/img_0002578.png
\int \sec^2 8x dx,images/img_0002579.png
\int x^n \sin x dx,images/img_0002580.png
\int \frac{x}{\sqrt{x^2+ (-6)^2}} dx,images/img_0002581.png
\int \csc^8x \cot x dx,images/img_0002582.png
\int x \sqrt{-5 x^2 + 9x -7} dx,images/img_0002583.png
\int x^2 \cos 6x dx,images/img_0002584.png
\int x^9 \cos 6x dx,images/img_0002585.png
\int \frac{x}{\sqrt{-9x^2+3x-4}} dx,images/img_0002586.png
\int \sqrt{x^3(-5x+7)} dx,images/img_0002587.png
\int e^{-5x} \sinh 2x dx,images/img_0002588.png
\int \ln (ex -5) dx,images/img_0002589.png
\int e^{-8x} \sinh -8x dx,images/img_0002590.png
\int e^{9x} \cos -1x dx,images/img_0002591.png
\int x e^{-4x} dx,images/img_0002592.png
\int \frac{x}{\sqrt{2x^2+bx-8}} dx,images/img_0002593.png
\int x e^x \cos x dx,images/img_0002594.png
\int (x+e)^5 dx,images/img_0002595.png
\int x \ln (-2x + 9) dx,images/img_0002596.png
\int e^{5x} \cosh 1x dx,images/img_0002597.png
\int \cos 9x \sin 9x dx,images/img_0002598.png
\int \frac{x}{8^2+x^2} dx,images/img_0002599.png
\int \frac{1}{2x+7} dx,images/img_0002600.png
\int \sqrt{1 x^2 + 3 x -7} dx,images/img_0002601.png
\int x \sqrt{5x + 4} dx,images/img_0002602.png
\int \sqrt{x^3(-1x-7)} dx,images/img_0002603.png
\int x \cos 4x dx,images/img_0002604.png
\int \sqrt{2^2 - x^2} dx,images/img_0002605.png
\int \frac{x^2}{\pi ^2+x^2} dx,images/img_0002606.png
\int \sinh 1x \cosh bx dx,images/img_0002607.png
\int \cos -5x \sin -8x dx,images/img_0002608.png
\int x(x+\pi )^3 dx,images/img_0002609.png
\int \cos 4x dx,images/img_0002610.png
\int e^{+3x^2} dx,images/img_0002611.png
\int \sin 5x \sinh 2x dx,images/img_0002612.png
\int \ln (-5x + \pi ) dx,images/img_0002613.png
\int x \cos -7x dx,images/img_0002614.png
\int \sin^2 7x dx,images/img_0002615.png
\int e^{-7x} \sin 6x dx,images/img_0002616.png
\int e^{-3x} dx,images/img_0002617.png
\int \cos 5x \sin -1x dx,images/img_0002618.png
\int \sqrt{x(2x+4)} dx,images/img_0002619.png
\int \frac{x}{8x^2-2x+4} dx,images/img_0002620.png
\int \frac{1}{8x^2+6x+5} dx,images/img_0002621.png
\int e^{-6x} \cosh 6x dx,images/img_0002622.png
\int \cos^2 -7x \sin 4x dx,images/img_0002623.png
\int \frac{1}{-6x-6} dx,images/img_0002624.png
\int \frac{\ln 6x}{x} dx,images/img_0002625.png
\int \frac{x}{\sqrt{7x^2+8x+1}} dx,images/img_0002626.png
\int \sin^2 -9x \cos ex dx,images/img_0002627.png
\int \frac{x}{6^2+x^2} dx,images/img_0002628.png
\int \frac{x^3}{3^2+x^2} dx,images/img_0002629.png
\int e^{bx} \cos -2x dx,images/img_0002630.png
\int \sqrt{x} e^{-2x} dx,images/img_0002631.png
\int \tan^3 -4x dx,images/img_0002632.png
\int \sinh -9x \cosh -9x dx,images/img_0002633.png
\int x e^{+2x^2} {dx},images/img_0002634.png
\int \frac{1}{\sqrt{-1-x}} dx,images/img_0002635.png
\int \cos 7x \cosh -8x dx,images/img_0002636.png
\int \frac{1}{(x-8)^2} dx,images/img_0002637.png
\int \ln ( x^2 + 8^2 ) {dx},images/img_0002638.png
\int (4x+2)^{3/2} dx,images/img_0002639.png
\int e^{7x} dx,images/img_0002640.png
\int x^3 dx,images/img_0002641.png
\int \sqrt{-9x+3} dx,images/img_0002642.png
\int \frac{1}{(x+3)^2} dx,images/img_0002643.png
\int \cos -7x dx,images/img_0002644.png
\int\frac{1}{\sqrt{1x^2-6x-6}} dx,images/img_0002645.png
\int \ln \left ( ax^2 + 3x + \pi \right) dx,images/img_0002646.png
\int \sqrt{x(-7x+b)} dx,images/img_0002647.png
\int \frac{x}{\sqrt{\pi x^2+4x-2}} dx,images/img_0002648.png
\int \tanh -9x dx,images/img_0002649.png
\int \sec^n x \tan x dx,images/img_0002650.png
\int \sqrt{x} e^{-3x} dx,images/img_0002651.png
\int \frac{x}{\sqrt{3x^2-3x+2}} dx,images/img_0002652.png
\int e^{5x} \tanh -3x dx,images/img_0002653.png
\int x \cos 9x dx,images/img_0002654.png
\int x^n e^{-9x} dx,images/img_0002655.png
\int \cos^2 -8x \sin 3x dx,images/img_0002656.png
\int \sqrt{x^3(5x+6)} dx,images/img_0002657.png
\int x \sqrt{2 x^2 + 6x -8} dx,images/img_0002658.png
\int \ln ( x^2 - (-2)^2 ) {dx},images/img_0002659.png
\int e^{-4x} \sin 4x dx,images/img_0002660.png
\int \sin^2 ax \cos -5x dx,images/img_0002661.png
\int \sqrt{-1 x^2 -1 x + 7} dx,images/img_0002662.png
\int \frac{1}{4x^2+3x+4} dx,images/img_0002663.png
\int \sin^2 -7x \cos^2 4x dx,images/img_0002664.png
\int \frac{1}{2x^2+7x-2} dx,images/img_0002665.png
\int \sqrt{x^3(-5x+b)} dx,images/img_0002666.png
\int x^9 \ln x dx,images/img_0002667.png
\int \frac{1}{\sqrt{6^2 - x^2}} dx,images/img_0002668.png
\int \ln \left ( ex^2 -3x + \pi \right) dx,images/img_0002669.png
\int \ln (-7x + 2) dx,images/img_0002670.png
\int \sin 7x \sinh ex dx,images/img_0002671.png
\int \cos^2 -5x \sin -7x dx,images/img_0002672.png
\int \tanh 9x dx,images/img_0002673.png
\int e^{3x} \sin 8x dx,images/img_0002674.png
\int\frac{1}{\sqrt{-9x^2+8x+1}} dx,images/img_0002675.png
\int\frac{dx}{(6^2+x^2)^{3/2}},images/img_0002676.png
\int \frac{x}{\sqrt{x^2+ \pi ^2}} dx,images/img_0002677.png
\int \frac{x}{\sqrt{5x^2-7x-2}} dx,images/img_0002678.png
\int \sqrt{-9x+1} dx,images/img_0002679.png
\int e^{9x} \cosh 2x dx,images/img_0002680.png
\int \sqrt{-7x+\pi } dx,images/img_0002681.png
\int\sqrt{x^2 + (-3)^2} dx,images/img_0002682.png
\int \sqrt{x(ex+1)} dx,images/img_0002683.png
\int \sqrt{x^3(-4x-9)} dx,images/img_0002684.png
\int \sin^2 -6x \cos^2 -6x dx,images/img_0002685.png
\int \frac{x}{7x^2+7x-5} dx,images/img_0002686.png
\int \frac{x}{-5x^2+7x-1} dx,images/img_0002687.png
\int \frac{x}{(x+2)^2} dx,images/img_0002688.png
\int e^{-4x} \tanh 2x dx,images/img_0002689.png
\int \frac{1}{1x+\pi } dx,images/img_0002690.png
\int \frac{x^2}{\sqrt{x^2 + 5^2}} dx,images/img_0002691.png
\int e^{6x} \cos 8x dx,images/img_0002692.png
\int x \sqrt{\pi x -7} dx,images/img_0002693.png
\int \sqrt{\frac{x}{5-x}} dx,images/img_0002694.png
\int \frac{x}{\sqrt{5x^2+1x-2}} dx,images/img_0002695.png
\int \sin 4x dx,images/img_0002696.png
\int \frac{x}{-9x^2-9x+2} dx,images/img_0002697.png
\int x \sqrt{5 x^2 + 6x + 5} dx,images/img_0002698.png
\int \sin 8x \cosh \pi x dx,images/img_0002699.png
\int \cos -8x dx,images/img_0002700.png
\int \ln ( x^2 + (-5)^2 ) {dx},images/img_0002701.png
\int \cos 6x \sinh 5x dx,images/img_0002702.png
\int \cos 5x \sin ex dx,images/img_0002703.png
\int x(x+a)^8 dx,images/img_0002704.png
\int \frac{x}{\sqrt{2^2-x^2}} dx,images/img_0002705.png
\int \sin^2 9x dx,images/img_0002706.png
\int \ln (-4x + e) dx,images/img_0002707.png
\int (ex-7)^{3/2} dx,images/img_0002708.png
\int \frac{1}{-5x-1} dx,images/img_0002709.png
\int \sqrt{x^3(6x+1)} dx,images/img_0002710.png
\int (\ln x)^2 dx,images/img_0002711.png
\int e^{-9x} \sinh \pi x dx,images/img_0002712.png
\int \sec^2 -8x dx,images/img_0002713.png
\int e^{6x} \cosh ex dx,images/img_0002714.png
\int \frac{1}{-7x^2+bx-3} dx,images/img_0002715.png
\int \sin^n 4x dx,images/img_0002716.png
\int e^{-3x} \cosh ex dx,images/img_0002717.png
\int \sqrt{x} e^{-4x} dx,images/img_0002718.png
\int \frac{x}{\sqrt{x^2+ a^2}} dx,images/img_0002719.png
\int \csc^2 -3x dx,images/img_0002720.png
\int x^8 dx,images/img_0002721.png
\int x e^{+7x^2} {dx},images/img_0002722.png
\int x^2 \cos 4x dx,images/img_0002723.png
\int \frac{1}{4^2+x^2} dx,images/img_0002724.png
\int (x-8)^5 dx,images/img_0002725.png
\int\frac{1}{\sqrt{ax^2+6x+4}} dx,images/img_0002726.png
\int \sin -9x \sinh 8x dx,images/img_0002727.png
\int \cos ex \sinh -4x dx,images/img_0002728.png
\int x \sqrt{-5x -4} dx,images/img_0002729.png
\int \frac{x^2}{\sqrt{x^2 + 6^2}} dx,images/img_0002730.png
\int \frac{1}{x} dx,images/img_0002731.png
\int\sqrt{x^2 + 3^2} dx,images/img_0002732.png
\int \ln \left ( ax^2 + 9x -3\right) dx,images/img_0002733.png
\int\frac{1}{\sqrt{1x^2+7x+e}} dx,images/img_0002734.png
\int \cos 8x \sin -1x dx,images/img_0002735.png
\int \sin^2 \cdot ex dx,images/img_0002736.png
\int x \sqrt{5 x^2 + 5x + c} dx,images/img_0002737.png
\int \frac{1}{2x-9} dx,images/img_0002738.png
\int \sin^n 2x dx,images/img_0002739.png
\int \sqrt{8 x^2 + 5 x -9} dx,images/img_0002740.png
\int \frac{x^2}{\sqrt{x^2 + 7^2}} dx,images/img_0002741.png
\int e^{\pi x} \cos -3x dx,images/img_0002742.png
\int x \ln \left ( (-7)^2 - (-1)^2 x^2 \right ) dx,images/img_0002743.png
\int e^{-3x^2} dx,images/img_0002744.png
\int x^n e^{-4x} dx,images/img_0002745.png
\int e^{6x} \tanh -3x dx,images/img_0002746.png
\int \tan^5 5x dx,images/img_0002747.png
\int \cos 4x \cosh -6x dx,images/img_0002748.png
\int \tan^2 5x dx,images/img_0002749.png
\int x \sqrt{x^2 + (-3)^2} dx,images/img_0002750.png
\int \cos -1x dx,images/img_0002751.png
\int \cos 3x \sin 2x dx,images/img_0002752.png
\int e^{-8x} \sinh -7x dx,images/img_0002753.png
\int \frac{1}{1x^2+5x+c} dx,images/img_0002754.png
\int \cos^3 6x dx,images/img_0002755.png
\int x^2 e^{ex} dx,images/img_0002756.png
\int \sin -2x \sinh -9x dx,images/img_0002757.png
\int \sqrt{x^3(2x-4)} dx,images/img_0002758.png
\int \sqrt{a^2 - x^2} dx,images/img_0002759.png
\int\frac{1}{\sqrt{-9x^2+ex+5}} dx,images/img_0002760.png
\int e^{-2x} \sin -5x dx,images/img_0002761.png
\int \frac{1}{-2x^2-8x-1} dx,images/img_0002762.png
\int \cos -9x \sin -2x dx,images/img_0002763.png
\int e^{bx} \cos -9x dx,images/img_0002764.png
\int \sqrt{x^3(ex-2)} dx,images/img_0002765.png
\int e^{2x} \cosh 3x dx,images/img_0002766.png
\int \sin^2 -2x \cos^2 -2x dx,images/img_0002767.png
\int \sin^2 3x \cos^2 -9x dx,images/img_0002768.png
\int x \sin 7x dx,images/img_0002769.png
\int \tan^2 4x dx,images/img_0002770.png
\int \frac{1}{-8x+9} dx,images/img_0002771.png
\int \cos -3x \sinh \pi x dx,images/img_0002772.png
\int x \sqrt{x^2 + e^2} dx,images/img_0002773.png
\int x \sqrt{2 x^2 + ex + e} dx,images/img_0002774.png
\int \cos^2 \cdot ex \sin -3x dx,images/img_0002775.png
\int e^{-9x} \cosh -4x dx,images/img_0002776.png
\int \sin 6x \cosh -8x dx,images/img_0002777.png
\int e^{4x} \tanh 6x dx,images/img_0002778.png
\int\frac{dx}{((-7)^2+x^2)^{3/2}},images/img_0002779.png
\int \sqrt{x(-7x-4)} dx,images/img_0002780.png
\int \cos -8x \sinh -6x dx,images/img_0002781.png
\int \cos^2 -9x dx,images/img_0002782.png
\int \cos^3 1x dx,images/img_0002783.png
\int \sin^2 8x \cos^2 -1x dx,images/img_0002784.png
\int \sqrt{x^3(6x-7)} dx,images/img_0002785.png
\int x \cos 6x dx,images/img_0002786.png
\int \frac{1}{\sqrt{x+ 2}} dx,images/img_0002787.png
\int x^2 \sin -6x dx,images/img_0002788.png
\int \sin^2 7x \cos^2 3x dx,images/img_0002789.png
\int \sin^2 ax \cos^2 -2x dx,images/img_0002790.png
\int e^{7x} \tanh -9x dx,images/img_0002791.png
\int \tan^3 3x dx,images/img_0002792.png
\int \sin -7x \cosh -4x dx,images/img_0002793.png
\int \frac{1}{\sqrt{9^2 - x^2}} dx,images/img_0002794.png
\int\sqrt{x^2 + 1^2} dx,images/img_0002795.png
\int \frac{1}{(x-9)^2} dx,images/img_0002796.png
\int e^{-2x} \sin 1x dx,images/img_0002797.png
\int x \sqrt{6 x^2 + 8x + 2} dx,images/img_0002798.png
\int \cos -9x \sinh -8x dx,images/img_0002799.png
\int x^2 e^{+5x^2} {dx},images/img_0002800.png
\int x \sqrt{8 x^2 + 7x -4} dx,images/img_0002801.png
\int \sinh ax dx,images/img_0002802.png
\int \frac{1}{\sqrt{(-2)^2 - x^2}} dx,images/img_0002803.png
\int \frac{x}{\sqrt{\pi x^2-9x-3}} dx,images/img_0002804.png
\int x \ln \left ( (-1)^2 - b^2 x^2 \right ) dx,images/img_0002805.png
\int \sin^2 -8x \cos^2 1x dx,images/img_0002806.png
\int \ln \left ( -1x^2 + ex + 6\right) dx,images/img_0002807.png
\int \sqrt{x(3x-2)} dx,images/img_0002808.png
\int x e^{ex} dx,images/img_0002809.png
\int \sin -3x \sinh 8x dx,images/img_0002810.png
\int \frac{x}{\sqrt{x^2+ (-5)^2}} dx,images/img_0002811.png
\int \frac{1}{-7x+6} dx,images/img_0002812.png
\int x^n e^{8x} dx,images/img_0002813.png
\int \ln (6x + 8) dx,images/img_0002814.png
\int \sin 8x dx,images/img_0002815.png
\int x\sqrt{x+4} dx,images/img_0002816.png
\int \sin^2 5x \cos 1x dx,images/img_0002817.png
\int \cos -1x \sin 4x dx,images/img_0002818.png
\int \sin^2 -8x dx,images/img_0002819.png
\int x \sqrt{\pi x^2 -4x + 3} dx,images/img_0002820.png
\int x^9 \cos 7x dx,images/img_0002821.png
\int \sinh ax \cosh ax dx,images/img_0002822.png
\int \sin^2 -9x \cos^2 -9x dx,images/img_0002823.png
\int \frac{x}{\sqrt{5x^2-9x+5}} dx,images/img_0002824.png
\int e^{3x} \sinh 7x dx,images/img_0002825.png
\int e^{-8x} \tanh bx dx,images/img_0002826.png
\int \frac{1}{(x+7)^2} dx,images/img_0002827.png
\int \tan^n 2x dx,images/img_0002828.png
\int \cos 3x \sin -3x dx,images/img_0002829.png
\int e^{-4x} \cos -3x dx,images/img_0002830.png
\int x \cos ax dx,images/img_0002831.png
\int \frac{x^3}{2^2+x^2} dx,images/img_0002832.png
\int \cos -4x \sinh 7x dx,images/img_0002833.png
\int \cos -6x \sinh 2x dx,images/img_0002834.png
\int x \ln (-4x -6) dx,images/img_0002835.png
\int x \ln \left ( a^2 - (-8)^2 x^2 \right ) dx,images/img_0002836.png
\int \ln (6x + 1) dx,images/img_0002837.png
\int \frac{x}{\sqrt{-5x^2+bx+7}} dx,images/img_0002838.png
\int \frac{x}{\sqrt{4x^2+7x-3}} dx,images/img_0002839.png
\int \sec^2 ax dx,images/img_0002840.png
\int \frac{1}{-9x^2+1x+7} dx,images/img_0002841.png
\int x \sqrt{-9 x^2 -9x -5} dx,images/img_0002842.png
\int e^{-7x} \tanh 2x dx,images/img_0002843.png
\int \frac{1}{9x^2-9x+\pi } dx,images/img_0002844.png
\int \sqrt{3x+3} dx,images/img_0002845.png
\int \cos^2 \pi x \sin \pi x dx,images/img_0002846.png
\int e^{ex} \cosh 5x dx,images/img_0002847.png
\int (-5x-5)^{3/2} dx,images/img_0002848.png
\int \cos^2 2x \sin -6x dx,images/img_0002849.png
\int \cos^2 -1x dx,images/img_0002850.png
\int \frac{\ln 3x}{x} dx,images/img_0002851.png
\int \ln \left ( -5x^2 + 1x -6\right) dx,images/img_0002852.png
\int\frac{1}{\sqrt{2x^2-1x-1}} dx,images/img_0002853.png
\int \sqrt{-2x-5} dx,images/img_0002854.png
\int \cos^2 -7x \sin 7x dx,images/img_0002855.png
\int\sqrt{x^2 + (-1)^2} dx,images/img_0002856.png
\int x \ln \left ( 9^2 - (-3)^2 x^2 \right ) dx,images/img_0002857.png
\int \cos -5x \cosh \pi x dx,images/img_0002858.png
\int \frac{1}{\sqrt{x^2 + 5^2}} dx,images/img_0002859.png
\int x e^{6x} dx,images/img_0002860.png
\int \frac{x}{\sqrt{7^2-x^2}} dx,images/img_0002861.png
\int \cos ex \cosh -9x dx,images/img_0002862.png
\int x \sqrt{7 x^2 -2x -3} dx,images/img_0002863.png
\int x e^{9x} dx,images/img_0002864.png
\int \frac{1}{-9x-4} dx,images/img_0002865.png
\int \cos -4x \cosh -6x dx,images/img_0002866.png
\int \frac{1}{8x^2-3x+8} dx,images/img_0002867.png
\int \sin^3 -4x dx,images/img_0002868.png
\int \tan^3 8x dx,images/img_0002869.png
\int x \cos -2x dx,images/img_0002870.png
